PRODUCTIONLINE,,TIME,,SKU,,ASSET,,ERROR_CODE,,FAULTS,,YIELD,,LOCATION1,,LOCATION2
a001,,2019-10-01T11:28:40,,100001,,0xa00027,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T04:59:51,,100016,,0xa00012,,1,,FALSE,,8,,Chicago,,IL
a001,,2019-10-01T11:50:32,,100047,,0xa00022,,1,,FALSE,,7,,Chicago,,IL
a001,,2019-10-01T15:44:23,,100080,,0xa00024,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T22:19:14,,100094,,0xa00032,,1,,FALSE,,9,,Chicago,,IL
a001,,2019-10-01T21:30:22,,100060,,0xa00019,,0,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T12:37:36,,100100,,0xa00012,,1,,FALSE,,8,,New York City,,NY
a001,,2019-10-01T22:59:59,,100031,,0xa00022,,0,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T02:30:47,,100029,,0xa00025,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T12:15:24,,100046,,0xa00006,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T20:43:23,,100076,,0xa00016,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T06:50:36,,100079,,0xa00038,,1,,FALSE,,9,,New York City,,NY
a001,,2019-10-01T05:01:22,,100087,,0xa00037,,1,,FALSE,,6,,Chicago,,IL
a001,,2019-10-01T18:04:51,,100062,,0xa00034,,1,,FALSE,,8,,Chicago,,IL
a001,,2019-10-01T00:15:17,,100036,,0xa00022,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T20:41:56,,100079,,0xa00007,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T19:35:53,,100076,,0xa00002,,1,,FALSE,,4,,Chicago,,IL
a001,,2019-10-01T12:12:44,,100097,,0xa00024,,1,,FALSE,,3,,Baltimore,,MD
a001,,2019-10-01T21:31:25,,100060,,0xa00005,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T09:46:03,,100091,,0xa00030,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T06:49:21,,100094,,0xa00032,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T03:43:49,,100087,,0xa00015,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T01:56:25,,100003,,0xa00013,,1,,FALSE,,6,,New York City,,NY
a001,,2019-10-01T19:32:28,,100027,,0xa00010,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T14:05:43,,100007,,0xa00027,,1,,FALSE,,3,,New York City,,NY
a001,,2019-10-01T06:00:39,,100052,,0xa00022,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T19:34:57,,100003,,0xa00014,,1,,FALSE,,4,,New York City,,NY
a001,,2019-10-01T08:04:00,,100062,,0xa00025,,1,,FALSE,,2,,Baltimore,,MD
a001,,2019-10-01T02:18:42,,100082,,0xa00001,,1,,FALSE,,9,,Baltimore,,MD
a001,,2019-10-01T18:09:13,,100046,,0xa00004,,1,,FALSE,,2,,New York City,,NY
a001,,2019-10-01T07:52:49,,100066,,0xa00028,,1,,TRUE,,7,,New York City,,NY
a001,,2019-10-01T03:33:01,,100036,,0xa00009,,1,,FALSE,,6,,Baltimore,,MD
a001,,2019-10-01T01:58:06,,100065,,0xa00021,,0,,FALSE,,1,,New York City,,NY
a001,,2019-10-01T22:32:47,,100068,,0xa00014,,1,,FALSE,,1,,Baltimore,,MD
a001,,2019-10-01T08:42:39,,100056,,0xa00024,,1,,FALSE,,5,,Baltimore,,MD
a001,,2019-10-01T00:14:37,,100081,,0xa00006,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T00:41:01,,100087,,0xa00020,,1,,FALSE,,8,,Baltimore,,MD
a001,,2019-10-01T19:49:41,,100098,,0xa00019,,1,,FALSE,,5,,New York City,,NY
a001,,2019-10-01T12:40:19,,100051,,0xa00024,,1,,FALSE,,9,,Chicago,,IL
a001,,2019-10-01T12:54:15,,100068,,0xa00038,,1,,FALSE,,4,,Baltimore,,MD
a001,,2019-10-01T18:48:29,,100067,,0xa00039,,1,,FALSE,,7,,Chicago,,IL
a001,,2019-10-01T00:16:18,,100049,,0xa00005,,1,,FALSE,,8,,Chicago,,IL
