SENSORUUID,PRODUCTION_NODE,PRODUCT,MEASURE
0xa00033tm_,0xa00033,2019-10-01T12:18:41,83.83998568
0xa00017tm_,0xa00017,2019-10-01T23:43:40,81.8797579
0xa00020tm_,0xa00020,2019-10-01T14:53:24,82
0xa00012tm_,0xa00012,2019-10-01T07:00:02,81.38573642
0xa00016tm_,0xa00016,2019-10-01T02:36:57,81.2822926
0xa00039tm_,0xa00039,2019-10-01T23:56:14,85.44979917
0xa00001tm_,0xa00001,2019-10-01T08:54:33,80.85585597
0xa00009tm_,0xa00009,2019-10-01T08:09:06,81.85418823
0xa00027tm_,0xa00027,2019-10-01T05:57:25,82.03193132
0xa00005tm_,0xa00005,2019-10-01T05:18:22,78.41542162
0xa00039tm_,0xa00039,2019-10-01T04:39:47,84.99216613
0xa00018tm_,0xa00018,2019-10-01T02:26:21,81.94339451
0xa00007tm_,0xa00007,2019-10-01T16:32:19,81.66398834
0xa00020tm_,0xa00020,2019-10-01T16:59:46,82
0xa00032tm_,0xa00032,2019-10-01T16:34:21,83.83057674
0xa00030tm_,0xa00030,2019-10-01T15:27:57,82.15463773
0xa00029tm_,0xa00029,2019-10-01T12:04:29,82.55763924
0xa00028tm_,0xa00028,2019-10-01T16:53:32,82.80271358
0xa00016tm_,0xa00016,2019-10-01T00:39:36,81.40930599
0xa00036tm_,0xa00036,2019-10-01T01:13:24,83.93185801
0xa00009tm_,0xa00009,2019-10-01T06:53:05,79.14667998
0xa00023tm_,0xa00023,2019-10-01T13:54:57,82
0xa00018tm_,0xa00018,2019-10-01T18:43:58,81.65276246
0xa00039tm_,0xa00039,2019-10-01T23:07:03,85.56038255
0xa00036tm_,0xa00036,2019-10-01T09:04:36,82.21859474
0xa00039tm_,0xa00039,2019-10-01T09:25:01,84.27821194
0xa00034tm_,0xa00034,2019-10-01T14:50:53,83.62435813
0xa00028tm_,0xa00028,2019-10-01T06:51:23,83.88393604
0xa00030tm_,0xa00030,2019-10-01T11:45:00,83.36778925
0xa00029tm_,0xa00029,2019-10-01T05:48:15,82.9051118
0xa00020tm_,0xa00020,2019-10-01T00:08:17,82
0xa00013tm_,0xa00013,2019-10-01T13:24:07,81.99895188
0xa00038tm_,0xa00038,2019-10-01T22:43:18,82.78180736
0xa00018tm_,0xa00018,2019-10-01T15:39:38,81.76522519
0xa00017tm_,0xa00017,2019-10-01T03:21:57,81.36418212
0xa00031tm_,0xa00031,2019-10-01T00:20:36,83.98561983
0xa00016tm_,0xa00016,2019-10-01T11:17:07,81.15211734
0xa00022tm_,0xa00022,2019-10-01T05:29:40,82
0xa00001tm_,0xa00001,2019-10-01T18:43:20,77.27853369
0xa00024tm_,0xa00024,2019-10-01T21:15:52,82.7933503
0xa00035tm_,0xa00035,2019-10-01T19:36:09,83.47643885
0xa00039tm_,0xa00039,2019-10-01T03:20:18,82.79904815
0xa00006tm_,0xa00006,2019-10-01T12:34:02,81.38850346
0xa00002tm_,0xa00002,2019-10-01T23:22:57,77.95312013
0xa00013tm_,0xa00013,2019-10-01T23:57:06,80.56293379
0xa00027tm_,0xa00027,2019-10-01T18:18:21,82.24345242
0xa00039tm_,0xa00039,2019-10-01T14:36:26,83.50373867
0xa00004tm_,0xa00004,2019-10-01T15:33:24,79.15228373
0xa00029tm_,0xa00029,2019-10-01T19:35:44,83.58952473
0xa00002tm_,0xa00002,2019-10-01T21:00:16,81.51701138
0xa00006tm_,0xa00006,2019-10-01T16:19:27,80.98459884
0xa00037tm_,0xa00037,2019-10-01T20:42:24,84.82194582
0xa00025tm_,0xa00025,2019-10-01T15:45:11,82.64215988
0xa00020tm_,0xa00020,2019-10-01T06:38:13,82
0xa00009tm_,0xa00009,2019-10-01T10:02:01,81.41355905
0xa00007tm_,0xa00007,2019-10-01T07:45:20,80.76810716
0xa00031tm_,0xa00031,2019-10-01T09:29:24,82.98947883
0xa00017tm_,0xa00017,2019-10-01T22:37:11,81.18235934
0xa00035tm_,0xa00035,2019-10-01T23:08:01,82.49038734
0xa00033tm_,0xa00033,2019-10-01T04:41:35,84.93428168
0xa00034tm_,0xa00034,2019-10-01T05:31:23,84.18181602
0xa00006tm_,0xa00006,2019-10-01T22:12:16,78.25012367
0xa00026tm_,0xa00026,2019-10-01T11:22:42,82.83915293
0xa00008tm_,0xa00008,2019-10-01T06:12:02,79.49988697
0xa00001tm_,0xa00001,2019-10-01T06:59:35,80.03595871
0xa00034tm_,0xa00034,2019-10-01T12:47:49,83.93773285
0xa00005tm_,0xa00005,2019-10-01T18:08:16,81.22041859
0xa00008tm_,0xa00008,2019-10-01T05:41:39,81.13282797
0xa00019tm_,0xa00019,2019-10-01T22:10:04,81.22378718
0xa00023tm_,0xa00023,2019-10-01T00:13:34,82
0xa00015tm_,0xa00015,2019-10-01T03:23:29,81.30096546
0xa00036tm_,0xa00036,2019-10-01T13:29:03,85.01029376
0xa00036tm_,0xa00036,2019-10-01T11:19:29,85.56011615
0xa00022tm_,0xa00022,2019-10-01T11:40:13,82
0xa00004tm_,0xa00004,2019-10-01T03:22:24,78.72198931
0xa00019tm_,0xa00019,2019-10-01T03:24:56,81.52524241
0xa00039tm_,0xa00039,2019-10-01T07:25:22,82.96127986
0xa00019tm_,0xa00019,2019-10-01T17:08:03,81.28905112
0xa00018tm_,0xa00018,2019-10-01T22:58:04,81.63699985
0xa00008tm_,0xa00008,2019-10-01T10:00:26,79.56275102
0xa00038tm_,0xa00038,2019-10-01T00:17:54,83.15223629
0xa00008tm_,0xa00008,2019-10-01T16:11:10,81.23569276
0xa00013tm_,0xa00013,2019-10-01T15:09:31,80.17750064
0xa00030tm_,0xa00030,2019-10-01T13:07:39,82.20228451
0xa00022tm_,0xa00022,2019-10-01T16:41:50,82
0xa00036tm_,0xa00036,2019-10-01T19:19:16,83.8947985
0xa00022tm_,0xa00022,2019-10-01T23:58:00,82
0xa00009tm_,0xa00009,2019-10-01T19:07:12,79.0566131
0xa00022tm_,0xa00022,2019-10-01T04:40:15,82
0xa00005tm_,0xa00005,2019-10-01T23:14:19,80.92040697
0xa00003tm_,0xa00003,2019-10-01T22:20:42,77.37070326
0xa00038tm_,0xa00038,2019-10-01T12:58:30,82.12656538
0xa00033tm_,0xa00033,2019-10-01T05:22:13,84.04696251
0xa00021tm_,0xa00021,2019-10-01T07:35:25,82
0xa00023tm_,0xa00023,2019-10-01T05:52:16,82
0xa00027tm_,0xa00027,2019-10-01T21:31:02,82.35097012
0xa00021tm_,0xa00021,2019-10-01T21:17:38,82
0xa00033tm_,0xa00033,2019-10-01T05:44:39,84.07548611
0xa00015tm_,0xa00015,2019-10-01T13:13:49,80.63349939
0xa00013tm_,0xa00013,2019-10-01T16:22:36,81.6318915
0xa00018tm_,0xa00018,2019-10-01T04:24:00,81.16546714
0xa00035tm_,0xa00035,2019-10-01T00:57:58,82.10761356
0xa00031tm_,0xa00031,2019-10-01T21:03:21,82.59739379
0xa00004tm_,0xa00004,2019-10-01T20:21:44,80.87884287
0xa00024tm_,0xa00024,2019-10-01T14:19:32,82.96422602
0xa00032tm_,0xa00032,2019-10-01T23:34:28,84.70029525
0xa00015tm_,0xa00015,2019-10-01T03:12:56,81.55522918
0xa00001tm_,0xa00001,2019-10-01T13:37:37,78.6835251
0xa00009tm_,0xa00009,2019-10-01T22:10:40,81.73379758
0xa00039tm_,0xa00039,2019-10-01T05:35:03,85.19550407
0xa00013tm_,0xa00013,2019-10-01T06:28:01,81.9816537
0xa00036tm_,0xa00036,2019-10-01T21:56:09,84.66835109
0xa00027tm_,0xa00027,2019-10-01T18:10:04,82.23410702
0xa00025tm_,0xa00025,2019-10-01T04:11:36,82.29883725
0xa00028tm_,0xa00028,2019-10-01T21:30:37,82.11745326
0xa00020tm_,0xa00020,2019-10-01T13:22:20,82
0xa00026tm_,0xa00026,2019-10-01T14:10:35,82.0993527
0xa00004tm_,0xa00004,2019-10-01T08:10:49,80.72887789
0xa00014tm_,0xa00014,2019-10-01T01:54:31,81.63385226
0xa00004tm_,0xa00004,2019-10-01T04:25:28,78.83918365
0xa00030tm_,0xa00030,2019-10-01T03:52:14,82.57004666
0xa00030tm_,0xa00030,2019-10-01T06:39:43,83.06137584
0xa00007tm_,0xa00007,2019-10-01T14:36:28,79.71662214
0xa00016tm_,0xa00016,2019-10-01T04:18:49,81.75596745
0xa00029tm_,0xa00029,2019-10-01T08:07:38,83.12304649
0xa00036tm_,0xa00036,2019-10-01T13:30:18,82.04022755
0xa00032tm_,0xa00032,2019-10-01T04:03:07,84.21154671
0xa00020tm_,0xa00020,2019-10-01T12:25:05,82
0xa00006tm_,0xa00006,2019-10-01T04:50:58,79.16571639
0xa00003tm_,0xa00003,2019-10-01T06:15:48,79.30347468
0xa00017tm_,0xa00017,2019-10-01T09:21:34,81.90866615
0xa00002tm_,0xa00002,2019-10-01T11:51:19,80.84978046
0xa00011tm_,0xa00011,2019-10-01T04:39:46,80.58509925
0xa00005tm_,0xa00005,2019-10-01T23:52:20,78.51015549
0xa00024tm_,0xa00024,2019-10-01T08:24:00,82.43807793
0xa00037tm_,0xa00037,2019-10-01T02:33:56,82.92830087
0xa00006tm_,0xa00006,2019-10-01T20:10:02,80.92418995
0xa00018tm_,0xa00018,2019-10-01T09:49:46,81.87098214
0xa00016tm_,0xa00016,2019-10-01T06:51:11,81.41750415
0xa00001tm_,0xa00001,2019-10-01T22:21:33,79.92196217
0xa00002tm_,0xa00002,2019-10-01T23:33:04,79.5307265
0xa00027tm_,0xa00027,2019-10-01T08:15:01,82.45155456
0xa00029tm_,0xa00029,2019-10-01T11:54:40,82.94800193
0xa00016tm_,0xa00016,2019-10-01T08:19:38,81.88679567
0xa00012tm_,0xa00012,2019-10-01T03:12:48,80.96588277
0xa00018tm_,0xa00018,2019-10-01T15:44:24,81.34993936
0xa00022tm_,0xa00022,2019-10-01T02:03:02,82
0xa00018tm_,0xa00018,2019-10-01T03:36:44,81.25695708
0xa00029tm_,0xa00029,2019-10-01T07:53:05,83.26089207
0xa00022tm_,0xa00022,2019-10-01T21:35:19,82
0xa00036tm_,0xa00036,2019-10-01T09:26:18,85.48524294
0xa00025tm_,0xa00025,2019-10-01T18:22:25,82.93971435
0xa00034tm_,0xa00034,2019-10-01T21:40:18,84.58314643
0xa00034tm_,0xa00034,2019-10-01T15:36:31,84.66600862
0xa00038tm_,0xa00038,2019-10-01T05:07:37,83.93431203
0xa00039tm_,0xa00039,2019-10-01T05:47:40,85.06452395
0xa00002tm_,0xa00002,2019-10-01T22:39:36,77.77414776
0xa00005tm_,0xa00005,2019-10-01T19:40:43,79.57827394
0xa00014tm_,0xa00014,2019-10-01T16:35:48,81.06542773
0xa00028tm_,0xa00028,2019-10-01T08:46:26,83.36485379
0xa00038tm_,0xa00038,2019-10-01T06:28:48,85.97684057
0xa00038tm_,0xa00038,2019-10-01T17:37:07,83.89592833
0xa00029tm_,0xa00029,2019-10-01T01:33:07,83.69765566
0xa00027tm_,0xa00027,2019-10-01T17:21:14,82.70536309
0xa00003tm_,0xa00003,2019-10-01T15:51:42,78.32526886
0xa00038tm_,0xa00038,2019-10-01T15:04:15,85.73583038
0xa00013tm_,0xa00013,2019-10-01T02:20:30,81.00001727
0xa00011tm_,0xa00011,2019-10-01T14:24:57,79.40552793
0xa00017tm_,0xa00017,2019-10-01T13:57:15,81.67344359
0xa00031tm_,0xa00031,2019-10-01T01:01:48,83.91581135
0xa00009tm_,0xa00009,2019-10-01T22:08:51,81.37921911
0xa00020tm_,0xa00020,2019-10-01T02:06:06,82
0xa00008tm_,0xa00008,2019-10-01T19:30:30,79.27525326
0xa00028tm_,0xa00028,2019-10-01T16:42:22,82.88887207
0xa00022tm_,0xa00022,2019-10-01T08:36:33,82
0xa00001tm_,0xa00001,2019-10-01T01:26:38,81.41700696
0xa00022tm_,0xa00022,2019-10-01T07:35:37,82
0xa00032tm_,0xa00032,2019-10-01T16:21:31,84.03527663
0xa00001tm_,0xa00001,2019-10-01T06:51:10,80.20155337
0xa00021tm_,0xa00021,2019-10-01T08:53:03,82
0xa00031tm_,0xa00031,2019-10-01T09:43:38,83.4347672
0xa00027tm_,0xa00027,2019-10-01T16:18:39,82.52915458
0xa00033tm_,0xa00033,2019-10-01T04:36:49,82.9866098
0xa00021tm_,0xa00021,2019-10-01T23:58:12,82
0xa00030tm_,0xa00030,2019-10-01T08:39:38,82.33619383
0xa00024tm_,0xa00024,2019-10-01T21:05:32,82.01030148
0xa00005tm_,0xa00005,2019-10-01T16:39:46,81.93562374
0xa00038tm_,0xa00038,2019-10-01T23:27:16,83.41105266
0xa00013tm_,0xa00013,2019-10-01T16:16:14,80.49041014
0xa00034tm_,0xa00034,2019-10-01T06:01:57,84.69361727
0xa00020tm_,0xa00020,2019-10-01T18:40:38,82
0xa00018tm_,0xa00018,2019-10-01T16:43:32,81.48065966
0xa00027tm_,0xa00027,2019-10-01T18:14:17,82.60632884
0xa00030tm_,0xa00030,2019-10-01T05:09:58,82.59928471
0xa00004tm_,0xa00004,2019-10-01T18:44:21,78.28319066
0xa00009tm_,0xa00009,2019-10-01T15:44:32,79.8746507
0xa00006tm_,0xa00006,2019-10-01T08:38:21,79.41112495
0xa00036tm_,0xa00036,2019-10-01T12:12:55,83.7293736
0xa00007tm_,0xa00007,2019-10-01T08:11:39,81.4095322
0xa00016tm_,0xa00016,2019-10-01T01:52:02,81.75213199
0xa00021tm_,0xa00021,2019-10-01T13:10:16,82
0xa00024tm_,0xa00024,2019-10-01T21:10:22,82.94634569
0xa00016tm_,0xa00016,2019-10-01T15:29:54,81.54934375
0xa00010tm_,0xa00010,2019-10-01T10:04:45,79.5411378
0xa00007tm_,0xa00007,2019-10-01T21:43:13,81.98422457
0xa00006tm_,0xa00006,2019-10-01T21:26:26,80.17797238
0xa00039tm_,0xa00039,2019-10-01T00:34:31,83.3107819
0xa00033tm_,0xa00033,2019-10-01T16:24:10,83.87138777
0xa00023tm_,0xa00023,2019-10-01T00:58:55,82
0xa00014tm_,0xa00014,2019-10-01T21:51:26,80.13564244
0xa00037tm_,0xa00037,2019-10-01T11:56:05,85.67322255
0xa00016tm_,0xa00016,2019-10-01T21:00:33,81.44680969
0xa00033tm_,0xa00033,2019-10-01T22:47:19,84.10437219
0xa00029tm_,0xa00029,2019-10-01T16:15:18,82.59312723
0xa00036tm_,0xa00036,2019-10-01T19:04:51,84.23965556
0xa00029tm_,0xa00029,2019-10-01T00:34:24,83.72700361
0xa00022tm_,0xa00022,2019-10-01T03:31:36,82
0xa00015tm_,0xa00015,2019-10-01T00:21:32,81.52160289
0xa00016tm_,0xa00016,2019-10-01T10:58:29,81.33116108
0xa00012tm_,0xa00012,2019-10-01T03:22:54,81.57889983
0xa00034tm_,0xa00034,2019-10-01T10:45:21,82.93103776
0xa00005tm_,0xa00005,2019-10-01T23:24:16,80.63253656
0xa00006tm_,0xa00006,2019-10-01T06:29:40,78.75178042
0xa00029tm_,0xa00029,2019-10-01T01:38:59,83.52716731
0xa00004tm_,0xa00004,2019-10-01T17:41:02,80.66857518
0xa00036tm_,0xa00036,2019-10-01T17:18:03,84.15839784
0xa00022tm_,0xa00022,2019-10-01T21:43:34,82
0xa00023tm_,0xa00023,2019-10-01T10:11:13,82
0xa00038tm_,0xa00038,2019-10-01T12:08:57,85.23253894
0xa00025tm_,0xa00025,2019-10-01T17:24:54,82.42558249
0xa00005tm_,0xa00005,2019-10-01T23:13:09,78.97141456
0xa00015tm_,0xa00015,2019-10-01T23:13:44,80.41701009
0xa00011tm_,0xa00011,2019-10-01T07:51:05,79.78725779
0xa00017tm_,0xa00017,2019-10-01T22:49:42,81.39055882
0xa00002tm_,0xa00002,2019-10-01T20:06:43,77.61568462
0xa00025tm_,0xa00025,2019-10-01T09:52:52,82.73475975
0xa00031tm_,0xa00031,2019-10-01T06:59:44,82.62702381
0xa00001tm_,0xa00001,2019-10-01T09:42:30,78.81453526
0xa00020tm_,0xa00020,2019-10-01T11:14:41,82
0xa00001tm_,0xa00001,2019-10-01T03:52:35,77.93136005
0xa00024tm_,0xa00024,2019-10-01T14:32:45,82.81828037
0xa00031tm_,0xa00031,2019-10-01T14:22:30,83.44474768
0xa00026tm_,0xa00026,2019-10-01T12:44:31,82.43170296
0xa00018tm_,0xa00018,2019-10-01T04:34:59,81.82465474
0xa00008tm_,0xa00008,2019-10-01T23:22:36,79.19497755
0xa00012tm_,0xa00012,2019-10-01T18:55:22,80.36009749
0xa00023tm_,0xa00023,2019-10-01T13:21:01,82
0xa00001tm_,0xa00001,2019-10-01T20:29:31,79.65463124
0xa00003tm_,0xa00003,2019-10-01T17:51:30,78.27177567
0xa00011tm_,0xa00011,2019-10-01T07:46:17,79.57656964
0xa00013tm_,0xa00013,2019-10-01T12:23:25,80.32563712
0xa00018tm_,0xa00018,2019-10-01T12:38:29,81.87954782
0xa00009tm_,0xa00009,2019-10-01T17:59:41,80.8387552
0xa00018tm_,0xa00018,2019-10-01T03:54:37,81.24798239
0xa00010tm_,0xa00010,2019-10-01T21:12:20,80.71324105
0xa00008tm_,0xa00008,2019-10-01T10:29:06,79.56552338
0xa00015tm_,0xa00015,2019-10-01T01:47:36,81.21755424
0xa00020tm_,0xa00020,2019-10-01T09:41:12,82
0xa00018tm_,0xa00018,2019-10-01T01:55:41,81.64715212
0xa00003tm_,0xa00003,2019-10-01T10:28:33,81.60655151
0xa00023tm_,0xa00023,2019-10-01T11:46:04,82
0xa00010tm_,0xa00010,2019-10-01T03:00:39,79.7556791
0xa00024tm_,0xa00024,2019-10-01T23:50:44,82.68071761
0xa00017tm_,0xa00017,2019-10-01T18:51:54,81.40897392
0xa00020tm_,0xa00020,2019-10-01T19:43:03,82
0xa00024tm_,0xa00024,2019-10-01T22:17:35,82.81629756
0xa00030tm_,0xa00030,2019-10-01T11:42:05,83.31371394
0xa00027tm_,0xa00027,2019-10-01T14:23:22,82.06089772
0xa00035tm_,0xa00035,2019-10-01T22:16:05,82.50595524
0xa00037tm_,0xa00037,2019-10-01T04:03:39,84.44129602
0xa00022tm_,0xa00022,2019-10-01T04:08:24,82
0xa00032tm_,0xa00032,2019-10-01T08:52:30,82.69408256
0xa00030tm_,0xa00030,2019-10-01T01:32:00,83.85924013
0xa00027tm_,0xa00027,2019-10-01T22:47:19,82.01140925
0xa00007tm_,0xa00007,2019-10-01T20:35:57,79.96506183
0xa00036tm_,0xa00036,2019-10-01T08:12:28,82.71262178
0xa00033tm_,0xa00033,2019-10-01T21:12:52,82.71294336
0xa00022tm_,0xa00022,2019-10-01T19:49:16,82
0xa00033tm_,0xa00033,2019-10-01T20:26:58,84.53952588
0xa00003tm_,0xa00003,2019-10-01T19:09:11,80.03272912
0xa00030tm_,0xa00030,2019-10-01T03:22:37,83.55674182
0xa00025tm_,0xa00025,2019-10-01T17:30:36,82.01059433
0xa00002tm_,0xa00002,2019-10-01T17:59:58,80.92719816
0xa00037tm_,0xa00037,2019-10-01T23:17:58,83.0418036
0xa00011tm_,0xa00011,2019-10-01T00:19:40,81.73339035
0xa00018tm_,0xa00018,2019-10-01T06:32:51,81.39608575
0xa00008tm_,0xa00008,2019-10-01T10:58:46,81.43171672
0xa00032tm_,0xa00032,2019-10-01T22:10:01,84.08380672
0xa00001tm_,0xa00001,2019-10-01T02:57:47,80.97700795
0xa00028tm_,0xa00028,2019-10-01T11:20:31,83.98002702
0xa00039tm_,0xa00039,2019-10-01T12:32:46,85.37786591
0xa00003tm_,0xa00003,2019-10-01T04:13:38,79.89126724
0xa00035tm_,0xa00035,2019-10-01T10:56:38,84.27580717
0xa00003tm_,0xa00003,2019-10-01T19:47:14,80.24042295
0xa00001tm_,0xa00001,2019-10-01T05:44:50,78.60821774
0xa00010tm_,0xa00010,2019-10-01T21:20:57,79.12351856
0xa00010tm_,0xa00010,2019-10-01T15:22:43,79.12686245
0xa00022tm_,0xa00022,2019-10-01T13:47:45,82
0xa00036tm_,0xa00036,2019-10-01T06:21:52,84.37952824
0xa00022tm_,0xa00022,2019-10-01T04:15:09,82
0xa00015tm_,0xa00015,2019-10-01T04:20:57,81.98802125
0xa00001tm_,0xa00001,2019-10-01T04:41:38,80.08300226
0xa00026tm_,0xa00026,2019-10-01T01:53:58,82.65969249
0xa00025tm_,0xa00025,2019-10-01T22:14:42,82.46581242
0xa00030tm_,0xa00030,2019-10-01T15:50:02,83.25338153
0xa00031tm_,0xa00031,2019-10-01T20:13:24,82.53863786
0xa00012tm_,0xa00012,2019-10-01T14:01:25,80.06872172
0xa00023tm_,0xa00023,2019-10-01T16:02:50,82
0xa00019tm_,0xa00019,2019-10-01T18:02:38,81.18133008
0xa00016tm_,0xa00016,2019-10-01T15:47:57,81.05598774
0xa00014tm_,0xa00014,2019-10-01T21:13:49,80.44381012
0xa00018tm_,0xa00018,2019-10-01T20:24:32,81.39148799
0xa00005tm_,0xa00005,2019-10-01T03:30:03,81.91249319
0xa00028tm_,0xa00028,2019-10-01T03:22:37,82.50786111
0xa00006tm_,0xa00006,2019-10-01T21:14:43,80.10068606
0xa00028tm_,0xa00028,2019-10-01T10:39:37,82.83651943
0xa00002tm_,0xa00002,2019-10-01T13:26:00,80.09666935
0xa00038tm_,0xa00038,2019-10-01T04:37:46,83.34131362
0xa00009tm_,0xa00009,2019-10-01T02:45:29,81.33901842
0xa00036tm_,0xa00036,2019-10-01T04:45:43,83.4726042
0xa00026tm_,0xa00026,2019-10-01T16:14:18,82.92149792
0xa00039tm_,0xa00039,2019-10-01T00:27:49,85.03705011
0xa00013tm_,0xa00013,2019-10-01T13:55:49,80.17833769
0xa00010tm_,0xa00010,2019-10-01T05:59:46,80.240074
0xa00029tm_,0xa00029,2019-10-01T13:40:48,83.22406769
0xa00005tm_,0xa00005,2019-10-01T01:58:56,78.24493737
0xa00003tm_,0xa00003,2019-10-01T00:03:30,77.40587233
0xa00009tm_,0xa00009,2019-10-01T11:39:55,81.25141106
0xa00016tm_,0xa00016,2019-10-01T08:04:32,81.65393838
0xa00027tm_,0xa00027,2019-10-01T09:41:59,82.92040578
0xa00007tm_,0xa00007,2019-10-01T14:29:20,78.1935088
0xa00017tm_,0xa00017,2019-10-01T09:05:08,81.84808274
0xa00030tm_,0xa00030,2019-10-01T07:57:47,83.9925034
0xa00026tm_,0xa00026,2019-10-01T21:25:33,82.4696721
0xa00038tm_,0xa00038,2019-10-01T21:44:33,84.91451204
0xa00033tm_,0xa00033,2019-10-01T01:08:11,83.05543906
0xa00001tm_,0xa00001,2019-10-01T20:35:56,79.93630407
0xa00008tm_,0xa00008,2019-10-01T15:36:01,81.34506628
0xa00002tm_,0xa00002,2019-10-01T16:31:58,80.10889842
0xa00005tm_,0xa00005,2019-10-01T02:53:02,79.91752795
0xa00035tm_,0xa00035,2019-10-01T20:08:33,82.46090819
0xa00008tm_,0xa00008,2019-10-01T02:12:58,81.70847537
0xa00026tm_,0xa00026,2019-10-01T11:58:52,82.35219459
0xa00002tm_,0xa00002,2019-10-01T16:12:58,80.86217866
0xa00037tm_,0xa00037,2019-10-01T05:34:15,85.45466666
0xa00012tm_,0xa00012,2019-10-01T12:45:37,80.01980948
0xa00018tm_,0xa00018,2019-10-01T07:40:07,81.12391673
0xa00007tm_,0xa00007,2019-10-01T08:07:22,80.83653221
0xa00007tm_,0xa00007,2019-10-01T17:57:51,78.14777396
0xa00007tm_,0xa00007,2019-10-01T04:56:36,81.91553239
0xa00002tm_,0xa00002,2019-10-01T12:02:53,81.61059858
0xa00022tm_,0xa00022,2019-10-01T11:43:45,82
0xa00037tm_,0xa00037,2019-10-01T17:26:24,85.02239165
0xa00009tm_,0xa00009,2019-10-01T01:07:31,80.22660809
0xa00010tm_,0xa00010,2019-10-01T07:35:59,80.57183599
0xa00020tm_,0xa00020,2019-10-01T21:36:53,82
0xa00007tm_,0xa00007,2019-10-01T08:58:38,78.62010948
0xa00007tm_,0xa00007,2019-10-01T08:08:34,80.37355188
0xa00024tm_,0xa00024,2019-10-01T05:42:43,82.58310986
0xa00015tm_,0xa00015,2019-10-01T19:10:59,81.31689603
0xa00007tm_,0xa00007,2019-10-01T09:56:07,79.59424116
0xa00015tm_,0xa00015,2019-10-01T12:36:27,80.80043124
0xa00034tm_,0xa00034,2019-10-01T00:41:50,83.49339432
0xa00031tm_,0xa00031,2019-10-01T07:03:17,83.82744367
0xa00009tm_,0xa00009,2019-10-01T22:51:40,81.1455116
0xa00036tm_,0xa00036,2019-10-01T05:02:23,85.58364594
0xa00029tm_,0xa00029,2019-10-01T20:19:51,83.67523436
0xa00018tm_,0xa00018,2019-10-01T03:05:11,81.90387324
0xa00021tm_,0xa00021,2019-10-01T11:06:22,82
0xa00021tm_,0xa00021,2019-10-01T09:42:10,82
0xa00031tm_,0xa00031,2019-10-01T23:46:52,82.15916478
0xa00003tm_,0xa00003,2019-10-01T02:25:14,78.77665378
0xa00014tm_,0xa00014,2019-10-01T13:33:39,81.14454945
0xa00005tm_,0xa00005,2019-10-01T18:44:34,78.0420486
0xa00028tm_,0xa00028,2019-10-01T01:59:48,82.80376162
0xa00003tm_,0xa00003,2019-10-01T13:56:22,77.85015654
0xa00016tm_,0xa00016,2019-10-01T07:38:56,81.59726094
0xa00030tm_,0xa00030,2019-10-01T10:09:19,83.26169285
0xa00037tm_,0xa00037,2019-10-01T05:23:36,84.43018493
0xa00017tm_,0xa00017,2019-10-01T04:27:53,81.03724666
0xa00014tm_,0xa00014,2019-10-01T17:49:27,80.33527706
0xa00028tm_,0xa00028,2019-10-01T19:17:30,83.84970738
0xa00022tm_,0xa00022,2019-10-01T20:07:15,82
0xa00038tm_,0xa00038,2019-10-01T17:01:39,84.87198346
0xa00007tm_,0xa00007,2019-10-01T07:13:53,78.16540775
0xa00038tm_,0xa00038,2019-10-01T12:57:08,84.78350328
0xa00037tm_,0xa00037,2019-10-01T21:56:01,85.19421607
0xa00007tm_,0xa00007,2019-10-01T20:46:10,80.13399975
0xa00019tm_,0xa00019,2019-10-01T15:19:14,81.44728417
0xa00019tm_,0xa00019,2019-10-01T00:20:15,81.86662911
0xa00029tm_,0xa00029,2019-10-01T14:07:58,82.23586388
0xa00020tm_,0xa00020,2019-10-01T02:44:13,82
0xa00004tm_,0xa00004,2019-10-01T00:05:31,81.36368601
0xa00008tm_,0xa00008,2019-10-01T13:11:55,81.69715989
0xa00032tm_,0xa00032,2019-10-01T04:38:13,82.96086561
0xa00006tm_,0xa00006,2019-10-01T15:40:04,81.34235124
0xa00004tm_,0xa00004,2019-10-01T00:46:14,80.04802999
0xa00011tm_,0xa00011,2019-10-01T01:08:28,80.00375149
0xa00031tm_,0xa00031,2019-10-01T01:04:24,82.18291618
0xa00034tm_,0xa00034,2019-10-01T08:19:30,82.70480966
0xa00030tm_,0xa00030,2019-10-01T09:47:39,83.25585597
0xa00028tm_,0xa00028,2019-10-01T01:10:48,82.49085276
0xa00014tm_,0xa00014,2019-10-01T23:31:52,81.55660809
0xa00006tm_,0xa00006,2019-10-01T02:24:42,79.86442543
0xa00010tm_,0xa00010,2019-10-01T05:37:46,81.76373124
0xa00033tm_,0xa00033,2019-10-01T10:59:37,84.69355292
0xa00034tm_,0xa00034,2019-10-01T06:02:52,82.07545683
0xa00009tm_,0xa00009,2019-10-01T15:48:57,81.54298169
0xa00017tm_,0xa00017,2019-10-01T16:01:13,81.88186608
0xa00033tm_,0xa00033,2019-10-01T05:52:58,82.34115488
0xa00008tm_,0xa00008,2019-10-01T00:17:06,79.04828869
0xa00034tm_,0xa00034,2019-10-01T19:34:59,84.99242366
0xa00027tm_,0xa00027,2019-10-01T03:35:59,82.5494789
0xa00037tm_,0xa00037,2019-10-01T06:11:41,85.92526006
0xa00008tm_,0xa00008,2019-10-01T00:37:40,79.68942148
0xa00015tm_,0xa00015,2019-10-01T02:38:31,81.74947179
